,GP,GP FREQ IN DATASET,G CONSISTENCY,P CONSISTENCY,SCORE
333,Q~K,0.0013756202703926212,0.9308300395256917,0.03016040726155028,28.596890344521384
334,HR~R,2.7746056409193e-05,0.95,0.0005545178613121644,28.512477660046702
335,EAU~OW,0.00015041283211299363,0.944954128440367,0.0068302387267904505,28.492749269352466
336,GG~G,0.00027307960781679426,0.935,0.01804496767345363,28.424553333859915
337,AA~AA,0.00019130175734759382,0.9424460431654677,0.006946285593085529,28.421872094693118
338,IY~IY,2.482541889243584e-05,0.9444444444444444,0.0006483353037641585,28.347541310353236
339,UY~AY,8.323816922757899e-05,0.9344262295081968,0.006352390504847877,28.16399660380424
340,ZA~AE,2.1904781375678684e-05,0.9375,0.0009004141905276427,28.144103522879337
341,PS~S,6.425402536865748e-05,0.9361702127659575,0.0012351223894004042,28.113021532035166
342,IE~IY,0.0029469232544079723,0.8800697775839511,0.07696121429388658,28.088663776116665
343,RR~R,0.0002686986515416585,0.9292929292929293,0.005370067709549381,27.99962416555595
344,CZ~CH,0.00014603187583785788,0.9090909090909091,0.02610966057441253,27.802222078007414
345,CC~K,0.0001796192072805652,0.917910447761194,0.003938142349438094,27.62505724018861
346,SS~S,0.0014807632209958789,0.8981399468556245,0.028463956883000224,27.587515704378532
347,O'~OW,9.492071929460763e-05,0.9154929577464789,0.004310344827586207,27.55574166491082
348,DH~D,1.606350634216437e-05,0.9166666666666666,0.0004468456757525287,27.509740088832157
349,UX~#,1.606350634216437e-05,0.9166666666666666,0.00028420835055808184,27.506487342328267
350,'S~Z,0.004667178751777938,0.8050377833753148,0.15531149771600739,27.49072239316849
351,AO~AW,8.761912550271474e-05,0.8955223880597015,0.02321083172147002,27.334269232495583
352,O~OW,0.017823190446010554,0.33965047030667334,0.8093501326259946,27.26767628402062
353,NE~#,5.257147530162884e-05,0.9,0.0009301364200082679,27.021231302165248
354,BE~#,1.314286882540721e-05,0.9,0.00023253410500206697,27.005307825541312
355,OU~AW,0.00167498561586023,0.5998953974895398,0.4437137330754352,26.954885866987908
356,EH~EH,0.0001869208010724581,0.8827586206896552,0.0060614670644504424,26.613334002032285
357,Z~Z,0.004960702822212033,0.7661253946774921,0.16507921080765867,26.533381197588536
358,OE~OW,0.0007257784229141537,0.8583765112262521,0.03295755968169761,26.446735451567225
359,OT~OW,1.0222231308650053e-05,0.875,0.00046419098143236074,26.25979493119408
360,IA~AH,0.00031396853305139445,0.8704453441295547,0.003680624507823467,26.20267124069568
361,ST~S,0.00010806358812001483,0.8705882352941177,0.002077251291264316,26.164595264054817
362,I'~IY,3.942860647622163e-05,0.8709677419354839,0.0010297090118607222,26.15159786862554
363,TO~T,1.8984143858921527e-05,0.8666666666666667,0.0003615127919911012,26.008179463032768
364,PT~T,1.8984143858921527e-05,0.8666666666666667,0.0003615127919911012,26.008179463032768
365,CH~CH,0.0015055886398883148,0.6725375081539465,0.26919060052219324,25.635216687056676
366,EIG~EY,8.323816922757899e-05,0.8507462686567164,0.0052924791086350976,25.632399550335574
367,QU~W,1.606350634216437e-05,0.8461538461538461,0.0016558783682071353,25.418536127296637
368,RH~R,3.942860647622163e-05,0.84375,0.000787999066075181,25.330231411645315
369,AYE~EY,7.301593791892894e-06,0.8333333333333334,0.00046425255338904364,25.009650130757375
370,IT~T,7.301593791892894e-06,0.8333333333333334,0.00013904338153503893,25.003145947320295
371,Y~IY,0.008832007850673645,0.6639587221429356,0.2306548186568018,24.973458429957784
372,SI~ZH,3.0666693925950156e-05,0.7777777777777778,0.050119331742243436,24.337253302874498
373,TH~DH,0.0006279370661027889,0.1617757712565839,0.9619686800894854,24.124043592792365
374,AUE~AW,5.841275033514316e-06,0.8,0.0015473887814313346,24.0312398393803
375,ET~EY,2.3365100134057263e-05,0.8,0.0014856081708449396,24.030880418423603
376,OG~OW,5.841275033514316e-06,0.8,0.0002652519893899204,24.005597103539476
377,DA~AA,5.841275033514316e-06,0.8,0.00021210032345299326,24.004534070220735
378,TZ~S,5.841275033514316e-06,0.8,0.00011228385358185493,24.002537740823314
379,AN~N,5.841275033514316e-06,0.8,8.719155985700585e-05,24.002035894948815
380,EI~AY,0.0017567634663294303,0.7047451669595782,0.13406887328652625,23.911570647834342
381,SC~S,9.053976301947189e-05,0.7948717948717948,0.0017403997305187515,23.885488828915193
382,EY~IY,0.0014238107894191145,0.7575757575757576,0.03718393653941497,23.54214199753198
383,WO~W,2.628573765081442e-05,0.782608695652174,0.0027096191479753125,23.533767539407265
384,E'S~Z,3.650796895946447e-05,0.78125,0.0012148896880163282,23.4636231922083
385,AI~EY,0.001720255497369966,0.7020262216924911,0.10937790157845868,23.334357457212406
386,IL~L,2.482541889243584e-05,0.7727272727272727,0.0004640877944910049,23.19234120865262
387,GI~JH,4.2349243992978786e-05,0.7631578947368421,0.00617678381256656,23.020389980556246
388,OA~OW,0.0006264767473444104,0.7460869565217392,0.028448275862068967,22.982898050260776
389,HU~Y,1.7523825100542948e-05,0.75,0.00495458298926507,22.59996785104033
390,KE~#,3.942860647622163e-05,0.75,0.0006976023150062009,22.515923476623932
391,WE~W,4.380956275135737e-06,0.75,0.0004516031913292187,22.509251111640342
392,N'~N,8.761912550271474e-06,0.75,0.00013078733978550875,22.50305384242322
393,RI~IY,4.380956275135737e-06,0.75,0.00011441211242896914,22.502507290062336
394,KC~K,4.380956275135737e-06,0.75,9.605225242531937e-05,22.502140092862263
395,S~Z,0.019222175816537235,0.28643237950168643,0.6396637185343571,22.347354546564596
396,GE~JH,6.863498164379321e-05,0.734375,0.010010649627263045,22.23489474162745
397,OO~UH,0.0010835565187169054,0.4166198764738911,0.462882096069869,21.81041604154996
398,YE~AY,2.628573765081442e-05,0.72,0.0020060180541624875,21.64143464796579
399,X~GZ,0.0001533334696297508,0.06394640682095006,0.9813084112149533,21.552227102409056
400,IU~AH,7.301593791892894e-06,0.7142857142857143,8.559591878659225e-05,21.430648426636758
401,AL~AO,0.00017085729473029373,0.7005988023952096,0.013208399187175434,21.29067492033631
402,EA~IY,0.0021612717624002967,0.6598305840392331,0.056443308798291444,21.031847285262838
403,L~AHL,0.0018078746228726806,0.031369567971620424,1.0,21.031480770292248
404,U~YUW,0.0016633030657932013,0.07270986275135653,0.916331456154465,20.591090158919656
405,C~AHK,0.0006147941972773817,0.015991795183468813,1.0,20.510493565367934
406,HE~#,4.088892523460021e-05,0.6829268292682927,0.0007234394377842084,20.504318113066198
407,X~SK,7.009530040217179e-05,0.029232643118148598,0.9795918367346939,20.472320793258444
408,X~EHKS,1.8984143858921527e-05,0.007917174177831911,1.0,20.238464432527902
409,R~AAR,0.00037968287717843053,0.007049318114036277,1.0,20.23046368728001
410,X~KSH,1.606350634216437e-05,0.006699147381242387,1.0,20.20177759675438
411,M~AHM,0.0001518731508713722,0.0044463445917058576,1.0,20.140983995294743
412,R~UHR,0.00020006366989786531,0.0037144483908575767,1.0,20.121436635220622
413,X~GZH,5.841275033514316e-06,0.00243605359317905,1.0,20.073373671547046
414,C~AEK,8.469848798595757e-05,0.002203145179670288,1.0,20.070329279789405
415,Q~KUW,2.920637516757158e-06,0.001976284584980237,1.0,20.059434569425246
416,Q~KYUW,2.920637516757158e-06,0.001976284584980237,1.0,20.059434569425246
417,OO~UW,0.0014471758895531718,0.5564289724873667,0.16434494195688226,20.052126808236306
418,J~JHEY,2.920637516757158e-06,0.001075268817204301,1.0,20.032404096391968
419,H~EYCH,1.7523825100542948e-05,0.0009733149484954173,1.0,20.03007563970989
420,Q~IYKYUW,1.460318758378579e-06,0.0009881422924901185,1.0,20.02971728471262
421,Q~KIYIYKYUW,1.460318758378579e-06,0.0009881422924901185,1.0,20.02971728471262
422,C~SIY,3.0666693925950156e-05,0.0007976904960875181,1.0,20.025464049578922
423,CE~S,5.8412750335143155e-05,0.6666666666666666,0.0011228385358185494,20.025377408233126
424,L~EHL,4.380956275135737e-05,0.0007601672367920942,1.0,20.02499549524133
425,R~AOR,3.650796895946447e-05,0.0006778190494265651,1.0,20.02215996993077
426,'~#IY,1.460318758378579e-06,0.0007168458781362007,1.0,20.021578392282006
427,W~DAHBAHLYUW,5.841275033514316e-06,0.0006786562606040041,1.0,20.020651751569797
428,M~EHM,2.0444462617300105e-05,0.0005985463873450193,1.0,20.018978614751216
429,WA~W,8.761912550271474e-06,0.6666666666666666,0.0009032063826584374,20.01850222328068
430,J~JHY,1.460318758378579e-06,0.0005376344086021505,1.0,20.016202048195982
431,J~EHJH,1.460318758378579e-06,0.0005376344086021505,1.0,20.016202048195982
432,J~IYJH,1.460318758378579e-06,0.0005376344086021505,1.0,20.016202048195982
433,U~JHYUW,1.1682550067028631e-05,0.0005106926268751995,1.0,20.015904906309608
434,U~CHUW,1.1682550067028631e-05,0.0005106926268751995,1.0,20.015904906309608
435,G~IHJH,1.1682550067028631e-05,0.0004886689878443589,1.0,20.01524419713868
436,H~HHUW,8.761912550271474e-06,0.00048665747424770864,1.0,20.015037819854946
437,T~AHT,2.3365100134057263e-05,0.00044647840160732226,1.0,20.014562607054923
438,T~EYT,2.3365100134057263e-05,0.00044647840160732226,1.0,20.014562607054923
439,Z~EHZ,2.920637516757158e-06,0.0004510599909788002,1.0,20.0136778316052
440,N~EHN,2.9206375167571578e-05,0.00038935503338719413,1.0,20.013140969759995
441,K~KEY,7.301593791892894e-06,0.0003850300323425227,1.0,20.01191598065987
442,W~BAHLYUW,2.920637516757158e-06,0.00033932813030200206,1.0,20.010325875784897
443,Y~HHIY,4.380956275135737e-06,0.00032934460423756723,1.0,20.010099385940883
444,T~EHT,1.606350634216437e-05,0.00030695390110503407,1.0,20.01001179235026
445,A~EYAHEY,2.3365100134057263e-05,0.00029253130999177255,1.0,20.009944194306456
446,U~CHAH,7.301593791892894e-06,0.0003191828917969997,1.0,20.009940566443504
447,U~IYUW,7.301593791892894e-06,0.0003191828917969997,1.0,20.009940566443504
448,G~UHG,7.301593791892894e-06,0.0003054181174027243,1.0,20.009527623211678
449,O~WOW,1.4603187583785789e-05,0.00027828797239383315,1.0,20.009078798551005
450,F~AHF,4.380956275135737e-06,0.0002946375957572186,1.0,20.009058175686473
451,F~FIYEHF,4.380956275135737e-06,0.0002946375957572186,1.0,20.009058175686473
452,R~IHR,1.4603187583785789e-05,0.000271127619770626,1.0,20.00886398797231
453,JE~JH,2.920637516757158e-06,0.6666666666666666,0.0004259850905218317,20.00866573368627
454,C~AAK,1.0222231308650053e-05,0.00026589683202917267,1.0,20.008488016526307
455,P~SP,5.841275033514316e-06,0.00026224349308332786,1.0,20.008159368544174
456,R~UWR,1.314286882540721e-05,0.00024401485779356342,1.0,20.007977589175077
457,U~YER,5.841275033514316e-06,0.00025534631343759976,1.0,20.007952453154804
458,U~JHUW,5.841275033514316e-06,0.00025534631343759976,1.0,20.007952453154804
459,V~EHV,2.920637516757158e-06,0.0002533569799847986,1.0,20.007746741275383
460,V~IYV,2.920637516757158e-06,0.0002533569799847986,1.0,20.007746741275383
461,B~BIY,5.841275033514316e-06,0.00023917723032767282,1.0,20.007467380661506
462,Z~ST,1.460318758378579e-06,0.0002255299954894001,1.0,20.0068389158026
463,Z~ZIY,1.460318758378579e-06,0.0002255299954894001,1.0,20.0068389158026
464,Z~TZ,1.460318758378579e-06,0.0002255299954894001,1.0,20.0068389158026
465,Z~ZWZ,1.460318758378579e-06,0.0002255299954894001,1.0,20.0068389158026
466,Z~ZYZ,1.460318758378579e-06,0.0002255299954894001,1.0,20.0068389158026
467,Z~EHTS,1.460318758378579e-06,0.0002255299954894001,1.0,20.0068389158026
468,Y~YIH,2.920637516757158e-06,0.0002195630694917115,1.0,20.006732923960588
469,L~OWL,1.1682550067028631e-05,0.00020271126314455848,1.0,20.00666546539769
470,L~LAH,1.1682550067028631e-05,0.00020271126314455848,1.0,20.00666546539769
471,L~GL,1.1682550067028631e-05,0.00020271126314455848,1.0,20.00666546539769
472,U~GY,4.380956275135737e-06,0.0001915097350781998,1.0,20.005964339866104
473,N~AEN,1.314286882540721e-05,0.00017520976502423735,1.0,20.005913436391996
474,I~IHIY,1.1682550067028631e-05,0.00017143836790673754,1.0,20.005727278540554
475,G~EYG,4.380956275135737e-06,0.0001832508704416346,1.0,20.005716573927007
476,W~AOF,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
477,W~DAHBYAH,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
478,W~OWW,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
479,W~LDAHAHLYIY,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
480,W~DAHBAHLYUWIY,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
481,W~BDAHBAHLUWUW,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
482,W~UWW,1.460318758378579e-06,0.00016966406515100103,1.0,20.00516293789245
483,H~THH,2.920637516757158e-06,0.00016221915808256956,1.0,20.005012606618315
484,I~AHIH,1.0222231308650053e-05,0.00015000857191839532,1.0,20.005011368722986
485,I~WIY,1.0222231308650053e-05,0.00015000857191839532,1.0,20.005011368722986
486,C~SIYIY,5.841275033514316e-06,0.00015194104687381296,1.0,20.00485029515789
487,O~YOW,7.301593791892894e-06,0.00013914398619691658,1.0,20.0045393992755
488,O~IYOW,7.301593791892894e-06,0.00013914398619691658,1.0,20.0045393992755
489,O~AHOW,7.301593791892894e-06,0.00013914398619691658,1.0,20.0045393992755
490,S~IHZ,8.761912550271474e-06,0.00013056250680013056,1.0,20.004354970831518
491,A~IYAE,1.0222231308650053e-05,0.00012798244812140048,1.0,20.004350585009075
492,L~AOL,7.301593791892894e-06,0.00012669453946534905,1.0,20.004165915873553
493,P~AHP,2.920637516757158e-06,0.00013112174654166393,1.0,20.00407968427209
494,P~PIY,2.920637516757158e-06,0.00013112174654166393,1.0,20.00407968427209
495,D~IYD,4.380956275135737e-06,0.0001265555789917739,1.0,20.00401571518351
496,U~CHUH,2.920637516757158e-06,0.00012767315671879988,1.0,20.0039762265774
497,U~AEYAH,2.920637516757158e-06,0.00012767315671879988,1.0,20.0039762265774
498,U~JHUH,2.920637516757158e-06,0.00012767315671879988,1.0,20.0039762265774
499,V~VEHMBER,1.460318758378579e-06,0.0001266784899923993,1.0,20.00387337063769
500,V~VERER,1.460318758378579e-06,0.0001266784899923993,1.0,20.00387337063769
501,V~VIY,1.460318758378579e-06,0.0001266784899923993,1.0,20.00387337063769
502,EAY~EY,2.920637516757158e-06,0.6666666666666666,0.00018570102135561745,20.003860052302947
503,G~AHG,2.920637516757158e-06,0.00012216724696108972,1.0,20.00381104928467
504,G~AEG,2.920637516757158e-06,0.00012216724696108972,1.0,20.00381104928467
505,B~IYB,2.920637516757158e-06,0.00011958861516383641,1.0,20.00373369033075
506,A~WAE,8.761912550271474e-06,0.0001096992412469147,1.0,20.00372907286492
507,T~AET,5.841275033514316e-06,0.00011161960040183056,1.0,20.00364065176373
508,Y~IYAAIY,1.460318758378579e-06,0.00010978153474585575,1.0,20.003366461980296
509,E~AAEH,7.301593791892894e-06,9.249153702436227e-05,1.0,20.003139825800325
510,S~SZ,5.841275033514316e-06,8.704167120008704e-05,1.0,20.00290331388768
511,I~SHIY,5.841275033514316e-06,8.571918395336877e-05,1.0,20.002863639270277
512,I~AYIY,5.841275033514316e-06,8.571918395336877e-05,1.0,20.002863639270277
513,OEH~OW,2.920637516757158e-06,0.6666666666666666,0.0001326259946949602,20.002798551769736
514,T~AAT,4.380956275135737e-06,8.371470030137293e-05,1.0,20.0027304888228
515,O~YAO,4.380956275135737e-06,8.348639171814995e-05,1.0,20.0027236395653
516,O~GOW,4.380956275135737e-06,8.348639171814995e-05,1.0,20.0027236395653
517,D~DEY,2.920637516757158e-06,8.437038599451593e-05,1.0,20.002677143455674
518,MB~B,2.920637516757158e-06,0.6666666666666666,0.00012250398137939484,20.002596111503426
519,E~AHEH,5.841275033514316e-06,7.399322961948981e-05,1.0,20.00251186064026
520,H~IYEYCH,1.460318758378579e-06,8.110957904128478e-05,1.0,20.002506303309158
521,H~OWHH,1.460318758378579e-06,8.110957904128478e-05,1.0,20.002506303309158
522,L~AAL,4.380956275135737e-06,7.601672367920942e-05,1.0,20.00249954952413
523,C~SAHS,2.920637516757158e-06,7.597052343690648e-05,1.0,20.002425147578943
524,C~IYSIY,2.920637516757158e-06,7.597052343690648e-05,1.0,20.002425147578943
525,K~EYKEY,1.460318758378579e-06,7.700600646850454e-05,1.0,20.002383196131973
526,K~IYK,1.460318758378579e-06,7.700600646850454e-05,1.0,20.002383196131973
527,S~SIYEHS,4.380956275135737e-06,6.528125340006528e-05,1.0,20.002177485415757
528,I~EHIY,4.380956275135737e-06,6.428938796502657e-05,1.0,20.00214772945271
529,P~PEYSH,1.460318758378579e-06,6.556087327083197e-05,1.0,20.002039842136043
530,U~YIYWYUW,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
531,U~SAH,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
532,U~UWYUW,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
533,U~YUWAH,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
534,U~YAHW,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
535,U~SHUH,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
536,U~IYYUW,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
537,U~GYUW,1.460318758378579e-06,6.383657835939994e-05,1.0,20.0019881132887
538,G~JHAORJH,1.460318758378579e-06,6.108362348054486e-05,1.0,20.001905524642336
539,G~IHG,1.460318758378579e-06,6.108362348054486e-05,1.0,20.001905524642336
540,G~IYJHIY,1.460318758378579e-06,6.108362348054486e-05,1.0,20.001905524642336
541,G~JHIY,1.460318758378579e-06,6.108362348054486e-05,1.0,20.001905524642336
542,'R~ER,2.920637516757158e-06,0.6666666666666666,8.773469029654326e-05,20.001900725681768
543,E~YEH,4.380956275135737e-06,5.549492221461736e-05,1.0,20.001883895480194
544,E~UWEH,4.380956275135737e-06,5.549492221461736e-05,1.0,20.001883895480194
545,B~BAH,1.460318758378579e-06,5.9794307581918205e-05,1.0,20.001866845165377
546,B~BIYIY,1.460318758378579e-06,5.9794307581918205e-05,1.0,20.001866845165377
547,B~EYB,1.460318758378579e-06,5.9794307581918205e-05,1.0,20.001866845165377
548,A~AAAHAA,4.380956275135737e-06,5.484962062345735e-05,1.0,20.00186453643246
549,A~AHAE,4.380956275135737e-06,5.484962062345735e-05,1.0,20.00186453643246
550,A~HHAA,4.380956275135737e-06,5.484962062345735e-05,1.0,20.00186453643246
551,O~AAAO,2.920637516757158e-06,5.565759447876663e-05,1.0,20.0018157597102
552,R~IYAAR,2.920637516757158e-06,5.422552395412521e-05,1.0,20.001772797594462
553,R~AER,2.920637516757158e-06,5.422552395412521e-05,1.0,20.001772797594462
554,R~IYR,2.920637516757158e-06,5.422552395412521e-05,1.0,20.001772797594462
555,L~EHLIY,2.920637516757158e-06,5.067781578613962e-05,1.0,20.001666366349422
556,L~KL,2.920637516757158e-06,5.067781578613962e-05,1.0,20.001666366349422
557,L~AEL,2.920637516757158e-06,5.067781578613962e-05,1.0,20.001666366349422
558,ZE~AH,5.841275033514316e-06,0.6666666666666666,6.84767350292738e-05,20.001661598452262
559,ZY~IH,2.920637516757158e-06,0.6666666666666666,6.633059166887768e-05,20.001472643709214
560,S~IHSH,2.920637516757158e-06,4.352083560004352e-05,1.0,20.00145165694384
561,I~IHAY,2.920637516757158e-06,4.2859591976684385e-05,1.0,20.001431819635137
562,I~IYAY,2.920637516757158e-06,4.2859591976684385e-05,1.0,20.001431819635137
563,I~AYIYAY,2.920637516757158e-06,4.2859591976684385e-05,1.0,20.001431819635137
564,I~GIH,2.920637516757158e-06,4.2859591976684385e-05,1.0,20.001431819635137
565,M~GM,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
566,M~MIYIYEHM,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
567,M~MD,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
568,M~MAH,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
569,M~MIYEHM,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
570,M~UHM,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
571,M~HHM,1.460318758378579e-06,4.275331338178709e-05,1.0,20.00135561533937
572,D~IYDIY,1.460318758378579e-06,4.218519299725796e-05,1.0,20.001338571727835
573,D~AHD,1.460318758378579e-06,4.218519299725796e-05,1.0,20.001338571727835
574,D~DAY,1.460318758378579e-06,4.218519299725796e-05,1.0,20.001338571727835
575,N~EHNIY,2.920637516757158e-06,3.893550333871941e-05,1.0,20.001314096976
576,N~EYN,2.920637516757158e-06,3.893550333871941e-05,1.0,20.001314096976
577,N~AAN,2.920637516757158e-06,3.893550333871941e-05,1.0,20.001314096976
578,TW~T,2.920637516757158e-06,0.6666666666666666,5.5617352614015575e-05,20.001258378928117
579,E~EHIYEH,2.920637516757158e-06,3.6996614809744906e-05,1.0,20.00125593032013
580,E~UWEYUW,2.920637516757158e-06,3.6996614809744906e-05,1.0,20.00125593032013
581,E~EHAHEH,2.920637516757158e-06,3.6996614809744906e-05,1.0,20.00125593032013
582,E~IYIH,2.920637516757158e-06,3.6996614809744906e-05,1.0,20.00125593032013
583,A~IHAE,2.920637516757158e-06,3.656641374897157e-05,1.0,20.001243024288307
584,A~EYIYIY,2.920637516757158e-06,3.656641374897157e-05,1.0,20.001243024288307
585,C~KCHK,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
586,C~AHCH,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
587,C~SIYIYSIY,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
588,C~SERAH,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
589,C~IYEYS,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
590,C~KIY,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
591,C~AHHH,1.460318758378579e-06,3.798526171845324e-05,1.0,20.001212573789473
592,T~IYT,1.460318758378579e-06,2.790490010045764e-05,1.0,20.000910162940933
593,T~IHT,1.460318758378579e-06,2.790490010045764e-05,1.0,20.000910162940933
594,T~EYNT,1.460318758378579e-06,2.790490010045764e-05,1.0,20.000910162940933
595,T~UWT,1.460318758378579e-06,2.790490010045764e-05,1.0,20.000910162940933
596,T~RT,1.460318758378579e-06,2.790490010045764e-05,1.0,20.000910162940933
597,T~IHCH,1.460318758378579e-06,2.790490010045764e-05,1.0,20.000910162940933
598,O~AHAO,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
599,O~VAH,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
600,O~OWIYWOW,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
601,O~AOUWAO,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
602,O~AAOWAA,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
603,O~AYAA,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
604,O~AOAHAO,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
605,O~AOAHN,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
606,O~AOAH,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
607,O~OWAAOW,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
608,O~HHOW,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
609,O~IYAO,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
610,O~OWIY,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
611,O~AOIY,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
612,O~IYAW,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
613,O~EYAO,1.460318758378579e-06,2.7828797239383314e-05,1.0,20.0009078798551
614,R~RER,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
615,R~GR,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
616,R~ERUWNER,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
617,R~IHTER,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
618,R~RV,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
619,R~RYR,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
620,R~DR,1.460318758378579e-06,2.7112761977062604e-05,1.0,20.00088639879723
621,L~LIY,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
622,L~LGAHL,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
623,L~LG,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
624,L~FL,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
625,L~UWL,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
626,L~IHL,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
627,L~LIYEHL,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
628,L~RL,1.460318758378579e-06,2.533890789306981e-05,1.0,20.00083318317471
629,OUT~AH,2.920637516757158e-06,0.6666666666666666,3.42383675146369e-05,20.00083079922613
630,S~FS,1.460318758378579e-06,2.176041780002176e-05,1.0,20.000725828471918
631,S~EYZ,1.460318758378579e-06,2.176041780002176e-05,1.0,20.000725828471918
632,S~SIYEHSEHS,1.460318758378579e-06,2.176041780002176e-05,1.0,20.000725828471918
633,S~RZ,1.460318758378579e-06,2.176041780002176e-05,1.0,20.000725828471918
634,I~NIH,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
635,I~SHAH,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
636,I~IHUW,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
637,I~IYAHIY,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
638,I~IHEHIH,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
639,I~SHY,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
640,I~AHAOAH,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
641,I~OWAE,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
642,I~RIH,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
643,I~TIH,1.460318758378579e-06,2.1429795988342192e-05,1.0,20.00071590981757
644,N~IYN,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
645,N~EHNN,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
646,N~EHNG,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
647,N~#EH,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
648,N~AHNG,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
649,N~NEYAHN,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
650,N~IHN,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
651,N~NEYEHNIY,1.460318758378579e-06,1.9467751669359705e-05,1.0,20.000657048487998
652,E~OWY,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
653,E~EHHH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
654,E~EHWEH,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
655,E~EHUW,1.460318758378579e-06,1.8498307404872453e-05,1.0,20.000627965160064
