progreso,proGreso
metro,metro
árbol,arBol
tendencia,tendensja
abrir,aBrir
pareja,parexa
mejora,mexora
colección,koleksjon
búsqueda,buskeDa
vehículos,beikulos
salvo,salBo
prácticas,praktikas
inició,inisjo
cuál,kwal
accidente,aksiDente
alegría,aleGria
regreso,ReGreso
brazo,braso
asegurar,aseGurar
tendría,tendria
laboral,laBoral
logrado,loGraDo
factores,faktores
decreto,dekreto
sentía,sentia
ruso,Ruso
rápido,RapiDo
modelos,moDelos
obispo,oBispo
comarca,komarka
calor,kalor
ingresos,iNgresos
expertos,espertos
acabar,akaBar
estudiar,estuDjar
concreto,koNkreto
basada,basaDa
avión,aBjon
eeuu,eeuu
saben,saBen
voces,boses
bandera,bandera
familiar,familjar
bush,bus
fortuna,fortuna
for,for
escuelas,eskwelas
áreas,areas
metal,metal
pago,paGo
galicia,galisja
hierro,HeRo
derrota,deRota
asia,asja
frío,frio
mira,mira
ricardo,RikarDo
suyo,suHo
torres,toRes
eficaz,efikas
autónoma,autonoma
deportivo,deportiBo
costes,kostes
ramón,Ramon
bases,bases
médicos,meDikos
noticia,notisja
grecia,gresja
invierno,imbjerno
sombra,somBra
recordó,RekorDo
histórica,istorika
facultad,fakultaD
piensa,pjensa
isabel,isaBel
agrícola,aGrikola
gira,xira
abogado,aBoGaDo
moderna,moDerna
detalles,detaLes
aragón,araGon
berlín,berlin
terminar,terminar
órdenes,orDenes
mostró,mostro
organismo,orGanizmo
piel,pjel
ejemplos,exemplos
reserva,ReserBa
web,BeB
negocios,neGosjos
firme,firme
indicó,indiko
caída,kaiDa
acaso,akaso
creer,kreer
responder,Responder
gastos,gastos
entidad,entiDaD
absoluta,aBsoluta
tengan,teNgan
hambre,amBre
escenario,essenarjo
sacar,sakar
raza,Rasa
griego,grjeGo
moneda,moneDa
entra,entra
depende,depende
nave,naBe
alumnos,alumnos
presentes,presentes
firma,firma
defender,defender
puesta,pwesta
leer,leer
egipto,exipto
quedan,keDan
idioma,iDjoma
mandato,mandato
ruido,RwiDo
conocidos,konosiDos
ayudas,aHuDas
sánchez,sanCes
is,is
continuó,kontinwo
figuras,fiGuras
quince,kinse
andrés,andres
partida,partiDa
abrió,aBrjo
debería,deBeria
vaya,baHa
onu,onu
veo,beo
crea,krea
argumento,arGumento
tantas,tantas
capaces,kapases
james,xames
decidido,desiDiDo
lago,laGo
oferta,oferta
gloria,glorja
parecen,paresen
positivo,positiBo
británica,britanika
perdió,perDjo
compañero,kompaJero
medicina,meDisina
terrible,teRiBle
pasando,pasando
cárcel,karsel
cama,kama
dioses,djoses
pecho,peCo
servir,serBir
vuelto,bwelto
trataba,trataBa
rural,Rural
apartado,apartaDo
sebastián,seBastjan
venido,beniDo
áfrica,afrika
llevan,LeBan
reacción,Reaksjon
sencillo,sensiLo
incluyen,iNkluHen
granada,granaDa
cuyas,kuHas
punta,punta
navarra,naBaRa
seguido,seGiDo
similares,similares
creó,kreo
impresión,impresjon
cien,sjen
conducta,kondukta
ocurrió,okuRjo
suecia,swesja
cuadro,kwaDro
vivienda,biBjenda
redes,ReDes
siguiendo,siGjendo
versiones,bersjones
negocio,neGosjo
altas,altas
vigor,biGor
australia,australja
terminó,termino
eres,eres
empezar,empesar
ofrecer,ofreser
geografía,xeoGrafia
triste,triste
sentir,sentir
fama,fama
podrán,poDran
expresar,espresar
riqueza,Rikesa
excepción,essepsjon
cerrado,seRaDo
senado,senaDo
lleno,Leno
abandonar,aBandonar
líderes,liDeres
ronda,Ronda
gusta,Gusta
plena,plena
michael,miCael
españolas,espaJolas
pintura,pintura
requiere,Rekjere
escudo,eskuDo
café,kafe
jurídico,xuriDiko
sexual,seGswal
zapatero,sapatero
entrega,entreGa
suiza,swisa
ciclo,siklo
concierto,konsjerto
explicar,esplikar
dirigido,dirixiDo
coronel,koronel
you,Hou
vías,bias
basado,basaDo
raíz,Rais
aplica,aplika
sucede,suseDe
procede,proseDe
presentan,presentan
adhesión,aDesjon
colonia,kolonja
dirigió,dirixjo
temor,temor
profunda,profunda
extra,estra
episodio,episoDjo
renta,Renta
habitual,aBitwal
placer,plaser
cayó,kaHo
núcleo,nukleo
libres,liBres
toledo,toleDo
serio,serjo
recuerda,RekwerDa
privada,priBaDa
complejo,komplexo
barco,barko
retirada,RetiraDa
indios,indjos
útil,util
hotel,otel
beneficio,benefisjo
registro,Rexistro
profundo,profundo
gómez,gomes
atentado,atentaDo
quedar,keDar
deporte,deporte
marruecos,maRwekos
comunista,komunista
feliz,felis
privado,priBaDo
culpa,kulpa
revisión,ReBisjon
luchar,luCar
debo,deBo
liberal,liBeral
ritmo,RiDmo
obligado,oBliGaDo
mantuvo,mantuBo
fórmula,formula
roberto,RoBerto
montaña,montaJa
agregó,aGreGo
avenida,aBeniDa
rápida,RapiDa
patria,patrja
exclamó,esklamo
petróleo,petroleo
matar,matar
cuarta,kwarta
potencia,potensja
letra,letra
víctima,biktima
comí,komi
tomé,tome
empieza,empjesa
pienso,pjenso
ocurrido,okuRiDo
asegura,aseGura
titular,titular
seguía,seGia
ángeles,aNxeles
comisaria,komisarja
penal,penal
ventana,bentana
crimen,krimen
dichos,diCos
actores,aktores
tienes,tjenes
siente,sjente
desgracia,desGrasja
pensó,penso
totalidad,totaliDaD
seguida,seGiDa
dulce,dulse
decide,desiDe
conforme,komforme
enfoque,emfoke
exige,eGsixe
ventas,bentas
polonia,polonja
dura,dura
individuo,indiBiDwo
duración,durasjon
permitió,permitjo
pa,pa
cu,ku
alemanes,alemanes
coalición,koalisjon
círculo,sirkulo
dada,daDa
usuarios,uswarjos
alcanzado,alkansaDo
destacó,destako
lanzado,lansaDo
quinto,kinto
deportes,deportes
once,onse
estatal,estatal
llena,Lena
señala,seJala
habiendo,aBjendo
frase,frase
tasa,tasa
símbolo,simBolo
aves,aBes
desea,desea
dudas,duDas
judíos,xuDios
opiniones,opinjones
amistad,amistaD
cifra,sifra
permiten,permiten
celebra,seleBra
destacan,destakan
órgano,orGano
impuesto,impwesto
primavera,primaBera
tren,tren
arma,arma
duro,duro
ventaja,bentaxa
sensación,sensasjon
canadá,kanaDa
números,numeros
observar,oBserBar
alcanzó,alkanso
digital,dixital
pensaba,pensaBa
compuesto,kompwesto
sujeto,suxeto
empleados,empleaDos
historias,istorjas
daniel,danjel
señal,seJal
carmen,karmen
votar,botar
basta,basta
demostrar,demostrar
málaga,malaGa
contaba,kontaBa
castro,kastro
producen,proDusen
acabó,akaBo
lógica,loxika
gracia,grasja
detenido,deteniDo
mirar,mirar
incluido,iNklwiDo
costumbre,kostumBre
cantón,kanton
norma,norma
ca,ka
roja,Roxa
factor,faktor
compra,kompra
alonso,alonso
infantil,imfantil
ocupación,okupasjon
convertir,kombertir
demuestra,demwestra
levantó,leBanto
controlar,kontrolar
joaquín,xoakin
orquesta,orkesta
cortes,kortes
ojo,oxo
cargos,karGos
italiana,italjana
seno,seno
catedral,kateDral
recién,Resjen
irak,irak
vale,bale
limita,limita
interna,interna
creciente,kresjente
inmediato,immeDjato
árabe,araBe
jefes,xefes
cita,sita
espada,espaDa
llegan,LeGan
avance,aBanse
mezcla,meskla
llegando,LeGando
pasión,pasjon
delito,delito
iglesias,iGlesjas
variedad,barjeDaD
conquista,koNkista
vidas,biDas
escuchar,eskuCar
lluvia,LuBja
series,serjes
tareas,tareas
gol,gol
playa,plaHa
discos,diskos
deuda,deuDa
doctrina,doktrina
hacienda,asjenda
usado,usaDo
células,selulas
moscú,mosku
vuestro,bwestro
ubicado,uBikaDo
bandas,bandas
concurso,koNkurso
propuesto,propwesto
pierde,pjerDe
recuperar,Rekuperar
conmigo,kommiGo
caballos,kaBaLos
respecta,Respekta
amo,amo
índice,indise
claridad,klariDaD
implica,implika
cocina,kosina
bilbao,bilBao
regular,ReGular
venir,benir
guillermo,GiLermo
gato,gato
hogar,oGar
promover,promoBer
aprobado,aproBaDo
sexo,seGso
pieza,pjesa
lanzó,lanso
habido,aBiDo
hacían,asian
escrita,eskrita
fundada,fundaDa
votado,botaDo
península,peninsula
reconoce,Rekonose
william,BiLjam
paul,paul
errores,eRores
superar,superar
utilizan,utilisan
eficacia,efikasja
cuenca,kweNka
pintor,pintor
trato,trato
cola,kola
gana,gana
clubes,kluBes
armada,armaDa
costas,kostas
niña,niJa
llamados,LamaDos
continúa,kontinua
ámbitos,amBitos
máquina,makina
richard,RiCarD
dichas,diCas
trono,trono
ideal,iDeal
dimensión,dimensjon
asturias,asturjas
indígenas,indixenas
postura,postura
promoción,promosjon
múltiples,multiples
formó,formo
incluir,iNklwir
autonomía,autonomia
mario,marjo
bajas,baxas
dedicado,deDikaDo
noble,noBle
caza,kasa
enviado,embjaDo
fueran,fweran
sorpresa,sorpresa
santander,santander
pareció,paresjo
manifestó,manifesto
esperaba,esperaBa
urbano,urBano
coste,koste
marina,marina
corta,korta
cueva,kweBa
uruguay,urugwai
aviones,aBjones
afecta,afekta
ecuador,ekwaDor
darle,darle
homenaje,omenaxe
peter,peter
viva,biBa
césar,sesar
religiosa,Relixjosa
activa,aktiBa
viendo,bjendo
buscando,buskando
siento,sjento
realizada,RealisaDa
verdes,berDes
ediciones,eDisjones
von,bon
dispone,dispone
probable,proBaBle
cultivo,kultiBo
opción,opsjon
relativo,RelatiBo
hablado,aBlaDo
rayo,RaHo
jurídica,xuriDika
piedras,pjeDras
murcia,mursja
mexicana,meGsikana
serían,serian
expansión,espansjon
fracaso,frakaso
segura,seGura
instancia,instansja
pedido,peDiDo
labios,laBjos
socios,sosjos
comenzar,komensar
celebrar,seleBrar
caminos,kaminos
clásico,klasiko
trabaja,traBaxa
potencial,potensjal
condado,kondaDo
tomando,tomando
necesitan,nesesitan
importa,importa
quedaba,keDaBa
mental,mental
guerras,GeRas
ciudadano,sjuDaDano
decidir,desiDir
treinta,treinta
abre,aBre
cuello,kweLo
recorrido,RekoRiDo
haberse,aBerse
jack,xakk
excepto,essepto
espacios,espasjos
vacío,basio
riesgos,RjesGos
bancos,baNkos
mancha,manCa
combatir,komBatir
notable,notaBle
impedir,impeDir
dueño,dweJo
tendrán,tendran
creen,kreen
noches,noCes
pasajeros,pasaxeros
elegir,elexir
terror,teRor
estando,estando
negros,neGros
irán,iran
radical,RaDikal
rival,RiBal
minuto,minuto
detenidos,deteniDos
pasaba,pasaBa
bogotá,boGota
impulso,impulso
xvii,sBji
agenda,axenda
chileno,Cileno
vehículo,beikulo
temporal,temporal
solar,solar
quedaron,keDaron
mecanismo,mekanizmo
pinochet,pinoCeD
conceptos,konseptos
piano,pjano
gasto,gasto
arco,arko
des,des
mostrar,mostrar
fruto,fruto
israelí,izRaeli
piso,piso
romana,Romana
deseos,deseos
pacífico,pasifiko
intenta,intenta
parecido,paresiDo
franco,fraNko
batería,bateria
moderno,moDerno
muestran,mwestran
arena,arena
tratados,trataDos
pensando,pensando
técnicos,teGnikos
leche,leCe
convenio,kombenjo
pelo,pelo
canto,kanto
tocar,tokar
comienzos,komjensos
sufrió,sufrjo
cifras,sifras
dirige,dirixe
positiva,positiBa
fundador,fundaDor
olvidar,olBiDar
suya,suHa
antiguas,antigwas
musicales,musikales
reconoció,Rekonosjo
rosario,Rosarjo
elevado,eleBaDo
basa,basa
expresa,espresa
listas,listas
órganos,orGanos
piloto,piloto
nace,nase
atlético,atletiko
compañías,kompaJias
estás,estas
pura,pura
princesa,prinsesa
marcos,markos
sufrir,sufrir
montañas,montaJas
facilitar,fasilitar
posesión,posesjon
capilla,kapiLa
colega,koleGa
consigue,konsiGe
world,Borld
religioso,Relixjoso
ropa,Ropa
jurado,xuraDo
cierre,sjeRe
aprender,aprender
multitud,multituD
salamanca,salamaNka
delitos,delitos
modos,moDos
bolivia,boliBja
martin,martin
consenso,konsenso
creada,kreaDa
mirando,mirando
tabla,taBla
correr,koRer
une,une
encargado,eNkarGaDo
felicidad,felisiDaD
drogas,droGas
débil,deBil
rechazo,ReCaso
adecuado,aDekwaDo
adecuada,aDekwaDa
productor,proDuktor
press,press
dirigente,dirixente
consideró,konsiDero
juega,xweGa
comprende,komprende
noroeste,noroeste
bélgica,belxika
crédito,kreDito
charles,Carles
invasión,imbasjon
hecha,eCa
escritos,eskritos
oscar,oskar
halla,aLa
oído,oiDo
morales,morales
ricos,Rikos
teléfono,telefono
considero,konsiDero
eléctrica,elektrika
canarias,kanarjas
pacientes,pasjentes
culto,kulto
eliminar,eliminar
infancia,imfansja
agente,axente
segundos,seGundos
bretaña,bretaJa
resultó,Resulto
hubieran,uBjeran
prioridad,prjoriDaD
censo,senso
viajes,bjaxes
video,biDeo
salón,salon
estén,esten
pared,pareD
trabajó,traBaxo
vistas,bistas
bosques,boskes
veía,beia
debió,deBjo
papeles,papeles
avanzar,aBansar
empezaron,empesaron
flor,flor
estudió,estuDjo
centrales,sentrales
activo,aktiBo
sonrisa,sonRisa
sintió,sintjo
jaime,xaime
cerro,seRo
reforzar,Reforsar
crítico,kritiko
seguros,seGuros
condena,kondena
entidades,entiDaDes
víctor,biktor
vivía,biBia
inglesa,iNglesa
acusado,akusaDo
sueños,sweJos
añade,aJaDe
paquete,pakete
ay,ai
plantea,plantea
ilegal,ileGal
comprar,komprar
distinto,distinto
hermosa,ermosa
thomas,tomas
compuesta,kompwesta
daño,daJo
oscuro,oskuro
loco,loko
rueda,RweDa
hablaba,aBlaBa
permitido,permitiDo
díaz,dias
oficio,ofisjo
tensión,tensjon
declarado,deklaraDo
sucedió,suseDjo
lágrimas,laGrimas
ubicada,uBikaDa
habló,aBlo
leyenda,leHenda
hipótesis,ipotesis
creía,kreia
juzgado,xusGaDo
salvar,salBar
gritos,gritos
intentó,intento
romanos,Romanos
reservas,ReserBas
espalda,espalda
vivió,biBjo
recientes,Resjentes
love,loBe
gesto,xesto
software,sofDBare
regla,ReGla
ventajas,bentaxas
permiso,permiso
discusión,diskusjon
cubierta,kuBjerta
paredes,pareDes
atentados,atentaDos
canales,kanales
descenso,dessenso
dientes,djentes
vecino,besino
usando,usando
from,from
estará,estara
barrios,baRjos
bienestar,bjenestar
cádiz,kaDis
cuentan,kwentan
clientes,kljentes
jueces,xweses
sacerdote,saserDote
medalla,meDaLa
cristiana,kristjana
kosovo,kosoBo
soledad,soleDaD
puedes,pweDes
logra,loGra
lee,lee
llamadas,LamaDas
debates,deBates
jean,xean
señores,seJores
consejero,konsexero
interno,interno
comedia,komeDja
sitios,sitjos
tesis,tesis
formada,formaDa
legales,leGales
terrenos,teRenos
criterio,kriterjo
cabecera,kaBesera
fundó,fundo
condenado,kondenaDo
pista,pista
fusión,fusjon
residuos,ResiDwos
pilar,pilar
abordar,aBorDar
cambiado,kamBjaDo
traje,traxe
querer,kerer
vital,bital
huelga,GuelGa
occidente,oksiDente
escapar,eskapar
cerebro,sereBro
pudieron,puDjeron
fábrica,faBrika
brillante,briLante
conocía,konosia
cuándo,kwando
paciente,pasjente
fundado,fundaDo
existir,eGsistir
décadas,dekaDas
quiera,kjera
cohesión,koesjon
conoció,konosjo
cáncer,kanser
esperando,esperando
créditos,kreDitos
regresar,ReGresar
licencia,lisensja
vieron,bjeron
single,siNgle
miró,miro
cientos,sjentos
pop,pop
salto,salto
teniente,tenjente
acceder,akseDer
vestido,bestiDo
soviética,soBjetika
soberanía,soBerania
quinta,kinta
flota,flota
carreras,kaReras
clásica,klasika
reuniones,Reunjones
esencia,esensja
americano,amerikano
chico,Ciko
capa,kapa
sufrido,sufriDo
afectados,afektaDos
viejos,bjexos
palestina,palestina
casó,kaso
toro,toro
bar,bar
darse,darse
alcanza,alkansa
descubrir,deskuBrir
dignidad,diGniDaD
lados,laDos
ánimo,animo
perros,peRos
emisiones,emisjones
estancia,estansja
vemos,bemos
caracas,karakas
deberá,deBera
responde,Responde
ficción,fiksjon
gil,xil
jerusalén,xerusalen
minas,minas
federico,feDeriko
patrón,patron
sal,sal
cerrar,seRar
viena,bjena
frutos,frutos
sentado,sentaDo
japonés,xapones
viviendas,biBjendas
heridos,eriDos
cuánto,kwanto
rayos,RaHos
eje,exe
escritura,eskritura
iguales,igwales
alas,alas
reinado,ReinaDo
chica,Cika
cercano,serkano
reflexión,RefleGsjon
uniforme,uniforme
promedio,promeDjo
puro,puro
records,RekorDs
avances,aBanses
maria,marja
cuento,kwento
éxitos,eGsitos
dijeron,dixeron
supo,supo
comuna,komuna
vosotros,bosotros
armadas,armaDas
salido,saliDo
roca,Roka
fui,fwi
reparto,Reparto
dictadura,diktaDura
pantalla,pantaLa
terceros,terseros
agrícolas,aGrikolas
adopción,aDopsjon
futura,futura
denomina,denomina
lanza,lansa
consigo,konsiGo
nieve,njeBe
muere,mwere
consta,konsta
merece,merese
rusa,Rusa
contó,konto
existente,eGsistente
hielo,Helo
cincuenta,siNkwenta
enormes,enormes
bronce,bronse
humor,umor
dinastía,dinastia
descanso,deskanso
formando,formando
creemos,kreemos
densidad,densiDaD
haría,aria
permita,permita
escribe,eskriBe
nicolás,nikolas
poderoso,poDeroso
blancos,blaNkos
malo,malo
chino,Cino
patio,patjo
asumir,asumir
brasileño,brasileJo
pico,piko
odio,oDjo
realizan,Realisan
guerrero,GeRero
sabido,saBiDo
debían,deBian
falleció,faLesjo
consulta,konsulta
señales,seJales
formato,formato
my,mi
presa,presa
tomás,tomas
famosa,famosa
llaman,Laman
ignacio,iGnasjo
ópera,opera
cero,sero
distinta,distinta
malos,malos
definir,definir
ofreció,ofresjo
ancho,anCo
vega,beGa
grados,graDos
protesta,protesta
holanda,olanda
guía,Gia
orígenes,orixenes
largos,larGos
fortaleza,fortalesa
novelas,noBelas
entero,entero
verse,berse
nubes,nuBes
repente,Repente
paseo,paseo
bomba,bomBa
iniciar,inisjar
alegre,aleGre
envió,embjo
dama,dama
dedos,deDos
piernas,pjernas
soldado,soldaDo
foro,foro
ramas,Ramas
termina,termina
vienen,bjenen
desempleo,desempleo
sello,seLo
raúl,Raul
burgos,burGos
reducido,ReDusiDo
desierto,desjerto
largas,larGas
aparato,aparato
laguna,laGuna
jugó,xuGo
feria,ferja
extraño,estraJo
daños,daJos
fija,fixa
cura,kura
palma,palma
monumento,monumento
examen,eGsamen
fría,fria
marqués,markes
aliados,aljaDos
llevaron,LeBaron
árabes,araBes
músico,musiko
oscuridad,oskuriDaD
solitario,solitarjo
entiende,entjende
tour,tour
cuantos,kwantos
rango,RaNgo
próximas,proGsimas
protocolo,protokolo
corea,korea
raíces,Raises
sís,sis
remedio,RemeDjo
cuentos,kwentos
ala,ala
destinado,destinaDo
maestros,maestros
city,siti
gentes,xentes
quieres,kjeres
conocen,konosen
negativa,neGatiBa
resumen,Resumen
estrecho,estreCo
tuviera,tuBjera
barcos,barkos
conexión,koneGsjon
parroquia,paRokja
favorable,faBoraBle
relato,Relato
publicada,puBlikaDa
ejercer,exerser
regresó,ReGreso
conserva,konserBa
poseen,poseen
habilidad,aBiliDaD
enfermo,emfermo
borde,borDe
sanidad,saniDaD
cardenal,karDenal
variable,barjaBle
hermoso,ermoso
trató,trato
sabes,saBes
sucedido,suseDiDo
músicos,musikos
presos,presos
denuncia,denunsja
poemas,poemas
espacial,espasjal
divina,diBina
lector,lektor
smith,zmiD
adoptado,aDoptaDo
re,Re
aparecer,apareser
cambió,kamBjo
abandonó,aBandono
portugués,portuGes
mencionar,mensjonar
facilidad,fasiliDaD
olímpicos,olimpikos
prestar,prestar
difusión,difusjon
citado,sitaDo
blancas,blaNkas
obtenido,oBteniDo
comprobar,komproBar
ocupar,okupar
trabajan,traBaxan
tuve,tuBe
llamaba,LamaBa
sitúa,situa
bellas,beLas
imponer,imponer
obtiene,oBtjene
orgullo,orGuLo
publica,puBlika
amante,amante
sacó,sako
ordenó,orDeno
augusto,auGusto
defensor,defensor
rama,Rama
conocidas,konosiDas
altitud,altituD
misiones,misjones
empleado,empleaDo
destacado,destakaDo
vender,bender
materias,materjas
química,kimika
miami,mjami
ruiz,Rwis
héroe,eroe
opciones,opsjones
funciona,funsjona
asesinado,asesinaDo
mariano,marjano
gabriel,gaBrjel
relativas,RelatiBas
oyó,oHo
inicia,inisja
difíciles,difisiles
aventura,aBentura
aldea,aldea
baile,baile
concluir,koNklwir
existía,eGsistia
fiscales,fiskales
latín,latin
detalle,detaLe
senador,senaDor
ésa,esa
podamos,poDamos
aérea,aerea
grito,grito
dedicada,deDikaDa
griega,grjeGa
heridas,eriDas
dormir,dormir
talento,talento
comentó,komento
humanas,umanas
signo,siGno
destruir,destrwir
fallo,faLo
unió,unjo
negras,neGras
titulado,titulaDo
aprobó,aproBo
solicitud,solisituD
muro,muro
terminado,terminaDo
batasuna,batasuna
preparar,preparar
tabaco,taBako
esperamos,esperamos
normativa,normatiBa
deberán,deBeran
ira,ira
tratando,tratando
afirmar,afirmar
dejaron,dexaron
secretos,sekretos
rojas,Roxas
azúcar,asukar
orilla,oriLa
amiga,amiGa
archivo,arCiBo
lorenzo,lorenso
subir,suBir
mantienen,mantjenen
pido,piDo
dinamarca,dinamarka
bella,beLa
asilo,asilo
aventuras,aBenturas
prevé,preBe
proviene,proBjene
llevando,LeBando
evidencia,eBiDensja
etapas,etapas
teresa,teresa
gravedad,graBeDaD
mallorca,maLorka
ingreso,iNgreso
venía,benia
fomentar,fomentar
usuario,uswarjo
eventos,eBentos
arturo,arturo
culturas,kulturas
ascenso,assenso
inmediata,immeDjata
detención,detensjon
atenas,atenas
sesiones,sesjones
muchacho,muCaCo
techo,teCo
paisaje,paisaxe
imperial,imperjal
miraba,miraBa
columna,kolumna
ciu,sju
habana,aBana
tiro,tiro
refleja,Reflexa
firmado,firmaDo
colectivo,kolektiBo
golpes,golpes
diablo,djaBlo
mandó,mando
moreno,moreno
bloque,bloke
vivos,biBos
incluidos,iNklwiDos
escenas,essenas
decirle,desirle
enviar,embjar
extiende,estjende
pase,pase
pasan,pasan
describe,deskriBe
fenómenos,fenomenos
so,so
analizar,analisar
obreros,oBreros
toneladas,tonelaDas
parcial,parsjal
ética,etika
cadenas,kaDenas
quijote,kixote
cristiano,kristjano
referir,Referir
muestras,mwestras
mundiales,mundjales
alicante,alikante
insistió,insistjo
pasaron,pasaron
moda,moDa
parecían,paresian
agencias,axensjas
agustín,aGustin
aumenta,aumenta
polvo,polBo
subrayó,suBraHo
tragedia,traxeDja
rumbo,RumBo
ocupado,okupaDo
fiel,fjel
naves,naBes
garantía,garantia
chicago,CikaGo
sanciones,sansjones
sufre,sufre
tigre,tiGre
contratos,kontratos
gritó,grito
acero,asero
episodios,episoDjos
noruega,norweGa
conviene,kombjene
provocó,proBoko
cambia,kamBja
formal,formal
pesos,pesos
poema,poema
madrugada,maDruGaDa
murieron,murjeron
grabación,graBasjon
emisión,emisjon
auto,auto
dirigir,dirixir
visitar,bisitar
embajador,emBaxaDor
medias,meDjas
espejo,espexo
ceremonia,seremonja
confusión,komfusjon
castigo,kastiGo
tienda,tjenda
paraguay,paragwai
cometido,kometiDo
sir,sir
angel,aNxel
apoya,apoHa
atmósfera,aDmosfera
crímenes,krimenes
continua,kontinwa
cabezas,kaBesas
enlace,enlase
reloj,Relox
sirvió,sirBjo
luces,luses
incluida,iNklwiDa
rasgos,RazGos
define,define
correcta,koRekta
american,amerikan
misterio,misterjo
herido,eriDo
dejaba,dexaBa
rapidez,RapiDes
liberales,liBerales
cae,kae
diarios,djarjos
mantenido,manteniDo
ensayo,ensaHo
gris,gris
creador,kreaDor
celebrado,seleBraDo
coro,koro
océano,oseano
turno,turno
hallaba,aLaBa
detuvo,detuBo
ingeniero,iNxenjero
descubrió,deskuBrjo
hagan,aGan
podríamos,poDriamos
americana,amerikana
mir,mir
esclavos,esklaBos
drama,drama
rio,Rjo
maíz,mais
urbana,urBana
emilio,emiljo
convento,kombento
oficinas,ofisinas
filósofo,filosofo
copias,kopjas
cristal,kristal
pájaros,paxaros
ponen,ponen
guatemala,gwatemala
revistas,ReBistas
andar,andar
ganas,ganas
with,BiD
cantar,kantar
finalidad,finaliDaD
estrecha,estreCa
déficit,defisiD
otan,otan
pérdidas,perDiDas
atlántico,atlantiko
romper,Romper
ofrecen,ofresen
dejan,dexan
básicos,basikos
masas,masas
incendio,insendjo
correo,koReo
ermita,ermita
usan,usan
garantías,garantias
maneras,maneras
álvarez,alBares
siria,sirja
concesión,konsesjon
joan,xoan
doy,doi
aceite,aseite
mostrado,mostraDo
salas,salas
policial,polisjal
unida,uniDa
nucleares,nukleares
corre,koRe
arroyo,aRoHo
sexto,sesto
acercó,aserko
dedicó,deDiko
hoja,oxa
propuso,propuso
du,du
artística,artistika
lagos,laGos
montes,montes
correcto,koRekto
anoche,anoCe
anuncio,anunsjo
libras,liBras
cuadros,kwaDros
preparado,preparaDo
perfecto,perfekto
literaria,literarja
negó,neGo
femenino,femenino
cuesta,kwesta
consejos,konsexos
gabinete,gaBinete
vitoria,bitorja
sucesos,susesos
almas,almas
retorno,Retorno
pía,pia
recoge,Rekoxe
testigos,testiGos
sep,sep
sostiene,sostjene
elaborado,elaBoraDo
viajar,bjaxar
esposo,esposo
adicional,aDisjonal
hugo,uGo
meta,meta
henry,enRi
jazz,xass
sentidos,sentiDos
ponerse,ponerse
examinar,eGsaminar
acababa,akaBaBa
coches,koCes
mamá,mama
dolores,dolores
trabajado,traBaxaDo
singular,siNGular
pagos,paGos
volvía,bolBia
diga,diGa
suave,swaBe
plantilla,plantiLa
griegos,grjeGos
máquinas,makinas
campeones,kampeones
críticos,kritikos
hablan,aBlan
huir,wir
utilizada,utilisaDa
aquél,akel
panamá,panama
aprobar,aproBar
jurídicos,xuriDikos
silla,siLa
tumba,tumBa
escándalo,eskandalo
sonora,sonora
profesión,profesjon
horizonte,orisonte
toca,toka
contactos,kontaktos
ingleses,iNgleses
paro,paro
cámaras,kamaras
estuviera,estuBjera
sabiduría,saBiDuria
amenazas,amenasas
reciben,ResiBen
cercana,serkana
fomento,fomento
izquierdo,iskjerDo
testigo,testiGo
hacemos,asemos
alar,alar
duró,duro
escasa,eskasa
den,den
explosión,esplosjon
policías,polisias
daban,daBan
extrema,estrema
efectiva,efektiBa
ligero,lixero
sergio,serxjo
controles,kontroles
deriva,deriBa
natal,natal
domicilio,domisiljo
advirtió,aDBirtjo
merced,merseD
genio,xenjo
elaborar,elaBorar
manga,maNga
polémica,polemika
abuelo,aBwelo
conservar,konserBar
man,man
estima,estima
hijas,ixas
ganador,ganaDor
relieve,ReljeBe
peces,peses
hernández,ernandes
rodrigo,RoDriGo
chávez,CaBes
puertos,pwertos
modificar,moDifikar
móvil,moBil
catalina,katalina
circuito,sirkwito
quedando,keDando
casado,kasaDo
géneros,xeneros
ucrania,ukranja
intentos,intentos
mundos,mundos
olor,olor
organizar,orGanisar
respaldo,Respaldo
sustancia,sustansja
querían,kerian
rosas,Rosas
toros,toros
filas,filas
felicitar,felisitar
sancho,sanCo
vientos,bjentos
volvieron,bolBjeron
recuerdos,RekwerDos
pensiones,pensjones
paulo,paulo
sumamente,sumamente
aprobada,aproBaDa
chilena,Cilena
previa,preBja
adquirir,aDkirir
locura,lokura
cumple,kumple
esfera,esfera
buques,bukes
fraude,frauDe
señorita,seJorita
mínima,minima
pro,pro
israelíes,izRaelies
respetar,Respetar
cinta,sinta
caribe,kariBe
king,kiNG
capitales,kapitales
cálculo,kalkulo
decirlo,desirlo
católicos,katolikos
mérito,merito
seco,seko
hago,aGo
integrado,inteGraDo
cumplido,kumpliDo
lanzar,lansar
serbia,serBja
magnitud,maGnituD
bahía,baia
teorías,teorias
ampliar,ampljar
expresó,espreso
tendremos,tendremos
josep,xosep
penas,penas
mapa,mapa
primo,primo
acta,akta
archivos,arCiBos
cuarenta,kwarenta
poniendo,ponjendo
echó,eCo
afrontar,afrontar
versos,bersos
grabado,graBaDo
acá,aka
galería,galeria
florida,floriDa
cuartos,kwartos
huevos,GueBos
